key_code,key_code2,directory1,directory2,pref,city,kv_img,kv_cth_pc,kv_cth_sp,kv_notice_txt,kvbn1_img_pc,kvbn1_img_sp,kvbn1_alt,kvbn1_url,kvbn1_blank,cover_ratio,attention1_title,attention1_url,attention2_title,attention2_url,attention3_title,attention3_url,attention4_title,attention4_url,attention5_title,attention5_url,area_map,os_video,os_live,os_game,os_music,os_dl,os_ul,os_utilization,os_out-of-range,os_consistent-quality,search_city,x_account,x_bn_pc,x_bn_sp,bn1_img_pc,bn1_img_sp,bn1_alt,bn1_url,bn1_blank,bn2_img_pc,bn2_img_sp,bn2_alt,bn2_url,bn2_blank,us_title,us_ratio,us_voice ,uv1_img,uv1_title,uv1_url,uv2_img,uv2_title,uv2_url,uv3_img,uv3_title,uv3_url,q1_n,q1_img_pc,q1_img_sp,q1_percentage,q1_disclaimer,q2_n,q2_img_pc,q2_img_sp,q2_percentage,q2_disclaimer,q_prefecture
nagasaki_42202,nagasaki_sasebo,nagasaki,42202,長崎県,佐世保市,kv_42202.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.86%,,,,,,,,,,,map_42202.png,1,,1,,,1,1,1,1,佐世保市,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,97,q_img_1_pc.png,q_img_1_sp.png,92,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,105,q_img_2_pc.png,q_img_2_sp.png,84,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
nagasaki_42201,nagasaki_nagasaki,nagasaki,42201,長崎県,長崎市,kv_42201.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.97%,,,,,,,,,,,map_42201.png,1,,1,,,1,1,,1,長崎市,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,161,q_img_1_pc.png,q_img_1_sp.png,90,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,183,q_img_2_pc.png,q_img_2_sp.png,88,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
kumamoto_pref,kumamoto_pref,kumamoto,,熊本県,,kv_kumamoto.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.77%,,,,,,,,,,,kumamoto_map.png?231122,1,1,1,,1,1,,,1,,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,506,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,585,q_img_2_pc.png,q_img_2_sp.png,87,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
kumamoto_43101,kumamoto_kumamoto,kumamoto,43101,熊本県,熊本市,kv_43101.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,100.00%,,,,,,,,,,,map_43101.png,1,,,,,1,,1,1,熊本市,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,295,q_img_1_pc.png,q_img_1_sp.png,89,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,344,q_img_2_pc.png,q_img_2_sp.png,90,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
oita_pref,oita_pref,oita,,大分県,,kv_oita.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.47%,,,,,,,,,,,oita_map.png?231122,1,,1,1,1,1,1,1,1,,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,291,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,346,q_img_2_pc.png,q_img_2_sp.png,87,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
oita_44201,oita_oita,oita,44201,大分県,大分市,kv_44201.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.91%,,,,,,,,,,,map_44201.png,1,,1,,,1,1,1,1,大分市,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,134,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,164,q_img_2_pc.png,q_img_2_sp.png,90,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
miyazaki_pref,miyazaki_pref,miyazaki,,宮崎県,,kv_miyazaki.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.69%,,,,,,,,,,,miyazaki_map.png?231122,1,,1,1,1,1,1,,1,,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,269,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,303,q_img_2_pc.png,q_img_2_sp.png,87,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
miyazaki_45201,miyazaki_miyazaki,miyazaki,45201,宮崎県,宮崎市,kv_45201.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.98%,,,,,,,,,,,map_45201.png,,,1,,,1,1,,1,宮崎市,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,116,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,134,q_img_2_pc.png,q_img_2_sp.png,88,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
kagoshima_pref,kagoshima_pref,kagoshima,,鹿児島県,,kv_kagoshima.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.65%,,,,,,,,,,,kagoshima_map.png?231122,1,1,1,1,1,1,1,1,1,,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,428,q_img_1_pc.png,q_img_1_sp.png,89,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,501,q_img_2_pc.png,q_img_2_sp.png,90,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
kagoshima_46201,kagoshima_kagoshima,kagoshima,46201,鹿児島県,鹿児島市,kv_46201.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.99%,,,,,,,,,,,map_46201.png,1,,1,,,1,1,,1,鹿児島市,RM__Kyushu,bnr-twitter-kyushu-pc.png,bnr-twitter-kyushu-sp.png,,,,,,,,,,,,,,,,,,,,,,,200,q_img_1_pc.png,q_img_1_sp.png,88,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,230,q_img_2_pc.png,q_img_2_sp.png,88,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
okinawa_pref,okinawa_pref,okinawa,,沖縄県,,kv_okinawa.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,99.92%,,,,,,,,,,,okinawa_map.png?231122,1,1,1,,,1,1,1,1,,RM__Okinawa,bnr-twitter-okinawa-pc.png,bnr-twitter-okinawa-sp.png,,,,,,,,,,,,,,,,,,,,,,,427,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,477,q_img_2_pc.png,q_img_2_sp.png,84,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
okinawa_47201,okinawa_naha,okinawa,47201,沖縄県,那覇市,kv_47201.jpg,kv_cth_kyushu_pc.png?231212,kv_cth_kyushu_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。九州エリアとは、福岡県、佐賀県、長崎県、熊本県、大分県、宮崎県、鹿児島県、沖縄県を指す。",,,,,,100.00%,,,,,,,,,,,map_47201.png,1,,1,,,1,1,1,1,那覇市,RM__Okinawa,bnr-twitter-okinawa-pc.png,bnr-twitter-okinawa-sp.png,,,,,,,,,,,,,,,,,,,,,,,144,q_img_1_pc.png,q_img_1_sp.png,88,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,157,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
